1. Ano,2. Nome Região (Portugal),3. Filtro 1,4. Filtro 2,5. Filtro 3,6. Escala,7. Símbolo,8. Valor
2017,Portugal,Surf,,, pessoas,,2382
2017,Portugal,Taekwondo,,, pessoas,-,
2017,Portugal,Ténis,,, pessoas,,16139
2017,Portugal,Ténis de Mesa,,, pessoas,,3581
2017,Portugal,Tiro,,, pessoas,,4018
2017,Portugal,Tiro com Arco,,, pessoas,,341
2017,Portugal,Tiro com Armas de Caça,,, pessoas,,3198
2017,Portugal,Total,,, pessoas,,621683
2017,Portugal,Trampolins e Desp. Acrobáticos,,, pessoas,-,
2017,Portugal,Triatlo,,, pessoas,,2831
2017,Portugal,Vela,,, pessoas,,2367
2017,Portugal,Voleibol,,, pessoas,,44208
2017,Portugal,Voo Livre,,, pessoas,,671
2017,Portugal,Xadrez,,, pessoas,,3081
2018,Portugal,Aeromodelismo,,, pessoas,,996
2018,Portugal,Aeronáutica,,, pessoas,,586
2018,Portugal,Aikido,,, pessoas,,1343
2018,Portugal,Andebol,,, pessoas,,49661
2018,Portugal,Arqueiros e Besteiros,,, pessoas,-,
2018,Portugal,Artes Marciais Chinesas,,, pessoas,,576
2018,Portugal,Atividades Subaquáticas,,, pessoas,,1533
2018,Portugal,Atletismo,,, pessoas,,18147
2018,Portugal,Automobilismo,,, pessoas,,3790
2018,Portugal,Badminton,,, pessoas,,1847
2018,Portugal,Basebol e Softbol,,, pessoas,-,
2018,Portugal,Basquetebol,,, pessoas,,39247
2018,Portugal,Bilhar,,, pessoas,,2543
2018,Portugal,Boxe,,, pessoas,-,
2018,Portugal,Bridge,,, pessoas,,982
2018,Portugal,Budo,,, pessoas,-,
2018,Portugal,Campismo e Montanhismo,,, pessoas,,25915
2018,Portugal,Canoagem,,, pessoas,,2641
2018,Portugal,Ciclismo,,, pessoas,,16448
2018,Portugal,Columbofilia,,, pessoas,,8183
2018,Portugal,Corfebol,,, pessoas,,950
2018,Portugal,Damas,,, pessoas,,849
2018,Portugal,Dança Desportiva,,, pessoas,,1265
2018,Portugal,Desporto para pessoas com deficiência,,, pessoas,,1362
2018,Portugal,Desporto Universitário,,, pessoas,,8154
2018,Portugal,Desportos de inverno,,, pessoas,,211
2018,Portugal,Equestre,,, pessoas,,6075
2018,Portugal,Escalada de Competição,,, pessoas,-,
2018,Portugal,Esgrima,,, pessoas,,793
2018,Portugal,Futebol,,, pessoas,,189417
2018,Portugal,Futebol de Salão,,, pessoas,-,
2018,Portugal,Ginástica,,, pessoas,,19866
2018,Portugal,Golfe,,, pessoas,,15257
2018,Portugal,Halterofilismo,,, pessoas,-,
2018,Portugal,Hóquei,,, pessoas,,2135
2018,Portugal,Hovercraft,,, pessoas,-,
2018,Portugal,Jet Ski,,, pessoas,-,
2018,Portugal,Ju-Jitsu e Disciplinas Associadas,,, pessoas,x,
2018,Portugal,Judo,,, pessoas,x,
2018,Portugal,Karate,,, pessoas,,13988
2018,Portugal,Kickboxing,,, pessoas,,3551
2018,Portugal,Lohan Tao Kempo,,, pessoas,-,
2018,Portugal,Lutas Amadoras,,, pessoas,,937
2018,Portugal,Minigolfe,,, pessoas,-,
2018,Portugal,Motociclismo,,, pessoas,,1378
2018,Portugal,Motonáutica,,, pessoas,,208
2018,Portugal,Natação,,, pessoas,,89755
2018,Portugal,Orientação,,, pessoas,,2019
2018,Portugal,Padel,,, pessoas,,4332
2018,Portugal,Paraquedismo,,, pessoas,,714
2018,Portugal,Patinagem,,, pessoas,,16587
2018,Portugal,Pentatlo Moderno,,, pessoas,,1097
2018,Portugal,Pesca Desportiva,,, pessoas,,2500
2018,Portugal,Pesca Desportiva do Alto Mar,,, pessoas,,468
2018,Portugal,Petanca,,, pessoas,,752
2018,Portugal,Remo,,, pessoas,,1616
2018,Portugal,Rugby,,, pessoas,,6573
2018,Portugal,Ski Náutico,,, pessoas,-,
2018,Portugal,Squash,,, pessoas,-,
2018,Portugal,Surf,,, pessoas,,2084
2018,Portugal,Taekwondo,,, pessoas,-,
2018,Portugal,Ténis,,, pessoas,,18839
2018,Portugal,Ténis de Mesa,,, pessoas,,3710
2018,Portugal,Tiro,,, pessoas,,4108
2018,Portugal,Tiro com Arco,,, pessoas,,377
2018,Portugal,Tiro com Armas de Caça,,, pessoas,,3216
2018,Portugal,Total,,, pessoas,,667715
2018,Portugal,Trampolins e Desp. Acrobáticos,,, pessoas,-,
2018,Portugal,Triatlo,,, pessoas,,3178
2018,Portugal,Vela,,, pessoas,,1649
2018,Portugal,Voleibol,,, pessoas,,44739
2018,Portugal,Voo Livre,,, pessoas,,669
2018,Portugal,Xadrez,,, pessoas,,3536
2019,Portugal,Aeromodelismo,,, pessoas,,1019
2019,Portugal,Aeronáutica,,, pessoas,,611
2019,Portugal,Aikido,,, pessoas,,1255
2019,Portugal,Andebol,,, pessoas,,49192
2019,Portugal,Arqueiros e Besteiros,,, pessoas,-,
2019,Portugal,Artes Marciais Chinesas,,, pessoas,,585
2019,Portugal,Atividades Subaquáticas,,, pessoas,,1530
2019,Portugal,Atletismo,,, pessoas,,19439
2019,Portugal,Automobilismo,,, pessoas,,4896
2019,Portugal,Badminton,,, pessoas,,1901
2019,Portugal,Basebol e Softbol,,, pessoas,-,
2019,Portugal,Basquetebol,,, pessoas,,31546
2019,Portugal,Bilhar,,, pessoas,,2744
2019,Portugal,Boxe,,, pessoas,-,
2019,Portugal,Bridge,,, pessoas,,1080
2019,Portugal,Budo,,, pessoas,-,
2019,Portugal,Campismo e Montanhismo,,, pessoas,,25989
2019,Portugal,Canoagem,,, pessoas,,2730
2019,Portugal,Ciclismo,,, pessoas,,16927
2019,Portugal,Columbofilia,,, pessoas,,7921
2019,Portugal,Corfebol,,, pessoas,,910
2019,Portugal,Damas,,, pessoas,,809
2019,Portugal,Dança Desportiva,,, pessoas,,1216
2019,Portugal,Desporto para pessoas com deficiência,,, pessoas,,1368
2019,Portugal,Desporto Universitário,,, pessoas,,8542
2019,Portugal,Desportos de inverno,,, pessoas,,202
2019,Portugal,Equestre,,, pessoas,,6253
2019,Portugal,Escalada de Competição,,, pessoas,-,
2019,Portugal,Esgrima,,, pessoas,,820
2019,Portugal,Futebol,,, pessoas,,184391
2019,Portugal,Futebol de Salão,,, pessoas,-,
2019,Portugal,Ginástica,,, pessoas,,21530
2019,Portugal,Golfe,,, pessoas,,15519
2019,Portugal,Halterofilismo,,, pessoas,-,
2019,Portugal,Hóquei,,, pessoas,,2162
2019,Portugal,Hovercraft,,, pessoas,-,
2019,Portugal,Jet Ski,,, pessoas,-,
2019,Portugal,Ju-Jitsu e Disciplinas Associadas,,, pessoas,x,
2019,Portugal,Judo,,, pessoas,x,
2019,Portugal,Karate,,, pessoas,,15963
2019,Portugal,Kickboxing,,, pessoas,,3419
2019,Portugal,Lohan Tao Kempo,,, pessoas,,1552
2019,Portugal,Lutas Amadoras,,, pessoas,,1073
2019,Portugal,Minigolfe,,, pessoas,-,
2019,Portugal,Motociclismo,,, pessoas,,1372
2019,Portugal,Motonáutica,,, pessoas,,241
2019,Portugal,Natação,,, pessoas,,106127
2019,Portugal,Orientação,,, pessoas,,1883
2019,Portugal,Padel,,, pessoas,,5209
2019,Portugal,Paraquedismo,,, pessoas,,685
2019,Portugal,Patinagem,,, pessoas,,17043
2019,Portugal,Pentatlo Moderno,,, pessoas,,1053
2019,Portugal,Pesca Desportiva,,, pessoas,,2513
2019,Portugal,Pesca Desportiva do Alto Mar,,, pessoas,,434
2019,Portugal,Petanca,,, pessoas,,769
2019,Portugal,Remo,,, pessoas,,1591
2019,Portugal,Rugby,,, pessoas,,6718
2019,Portugal,Ski Náutico,,, pessoas,-,
2019,Portugal,Squash,,, pessoas,-,
2019,Portugal,Surf,,, pessoas,,2129
2019,Portugal,Taekwondo,,, pessoas,-,
2019,Portugal,Ténis,,, pessoas,,18731
2019,Portugal,Ténis de Mesa,,, pessoas,,3698
2019,Portugal,Tiro,,, pessoas,,4243
2019,Portugal,Tiro com Arco,,, pessoas,,417
2019,Portugal,Tiro com Armas de Caça,,, pessoas,,3405
2019,Portugal,Total,,, pessoas,,688894
2019,Portugal,Trampolins e Desp. Acrobáticos,,, pessoas,-,
2019,Portugal,Triatlo,,, pessoas,,3322
2019,Portugal,Vela,,, pessoas,,2004
2019,Portugal,Voleibol,,, pessoas,,48791
2019,Portugal,Voo Livre,,, pessoas,,695
2019,Portugal,Xadrez,,, pessoas,,3887
2020,Portugal,Aeromodelismo,,, pessoas,,1048
2020,Portugal,Aeronáutica,,, pessoas,,561
2020,Portugal,Aikido,,, pessoas,,1212
2020,Portugal,Andebol,,, pessoas,,45394
2020,Portugal,Arqueiros e Besteiros,,, pessoas,-,
2020,Portugal,Artes Marciais Chinesas,,, pessoas,-,
2020,Portugal,Atividades Subaquáticas,,, pessoas,,1001
2020,Portugal,Atletismo,,, pessoas,,19217
2020,Portugal,Automobilismo,,, pessoas,,2517
2020,Portugal,Badminton,,, pessoas,,1886
2020,Portugal,Basebol e Softbol,,, pessoas,-,
2020,Portugal,Basquetebol,,, pessoas,,26608
2020,Portugal,Bilhar,,, pessoas,,2584
2020,Portugal,Boxe,,, pessoas,-,
2020,Portugal,Bridge,,, pessoas,,975
2020,Portugal,Budo,,, pessoas,-,
2020,Portugal,Campismo e Montanhismo,,, pessoas,,21182
2020,Portugal,Canoagem,,, pessoas,,2855
2020,Portugal,Ciclismo,,, pessoas,,16542
2020,Portugal,Columbofilia,,, pessoas,,7734
2020,Portugal,Corfebol,,, pessoas,,581
2020,Portugal,Damas,,, pessoas,,809
2020,Portugal,Dança Desportiva,,, pessoas,,1197
2020,Portugal,Desporto para pessoas com deficiência,,, pessoas,,1217
2020,Portugal,Desporto Universitário,,, pessoas,,6951
2020,Portugal,Desportos de inverno,,, pessoas,,226
2020,Portugal,Equestre,,, pessoas,,6494
2020,Portugal,Escalada de Competição,,, pessoas,-,
2020,Portugal,Esgrima,,, pessoas,,859
2020,Portugal,Futebol,,, pessoas,,190865
2020,Portugal,Futebol de Salão,,, pessoas,-,
2020,Portugal,Ginástica,,, pessoas,,21298
2020,Portugal,Golfe,,, pessoas,,15292
2020,Portugal,Halterofilismo,,, pessoas,-,
2020,Portugal,Hóquei,,, pessoas,,1875
2020,Portugal,Hovercraft,,, pessoas,-,
2020,Portugal,Jet Ski,,, pessoas,-,
2020,Portugal,Ju-Jitsu e Disciplinas Associadas,,, pessoas,x,
2020,Portugal,Judo,,, pessoas,x,
2020,Portugal,Karate,,, pessoas,,13722
2020,Portugal,Kickboxing,,, pessoas,,2902
2020,Portugal,Lohan Tao Kempo,,, pessoas,,4031
2020,Portugal,Lutas Amadoras,,, pessoas,,700
2020,Portugal,Minigolfe,,, pessoas,-,
2020,Portugal,Motociclismo,,, pessoas,,1131
2020,Portugal,Motonáutica,,, pessoas,,63
2020,Portugal,Natação,,, pessoas,,21479
2020,Portugal,Orientação,,, pessoas,,1248
2020,Portugal,Padel,,, pessoas,,4823
2020,Portugal,Paraquedismo,,, pessoas,,603
2020,Portugal,Patinagem,,, pessoas,,15431
2020,Portugal,Pentatlo Moderno,,, pessoas,,680
2020,Portugal,Pesca Desportiva,,, pessoas,,2433
2020,Portugal,Pesca Desportiva do Alto Mar,,, pessoas,,265
2020,Portugal,Petanca,,, pessoas,,780
2020,Portugal,Remo,,, pessoas,,1576
2020,Portugal,Rugby,,, pessoas,,5699
2020,Portugal,Ski Náutico,,, pessoas,-,
2020,Portugal,Squash,,, pessoas,,418
2020,Portugal,Surf,,, pessoas,,2138
2020,Portugal,Taekwondo,,, pessoas,-,
2020,Portugal,Ténis,,, pessoas,,19243
2020,Portugal,Ténis de Mesa,,, pessoas,,3539
2020,Portugal,Tiro,,, pessoas,,4401
2020,Portugal,Tiro com Arco,,, pessoas,,427
2020,Portugal,Tiro com Armas de Caça,,, pessoas,,3571
2020,Portugal,Total,,, pessoas,,588230
2020,Portugal,Trampolins e Desp. Acrobáticos,,, pessoas,-,
2020,Portugal,Triatlo,,, pessoas,,3239
2020,Portugal,Vela,,, pessoas,,1978
2020,Portugal,Voleibol,,, pessoas,,53316
2020,Portugal,Voo Livre,,, pessoas,,652
2020,Portugal,Xadrez,,, pessoas,,3680
2021,Portugal,Aeromodelismo,,, pessoas,,1044
2021,Portugal,Aeronáutica,,, pessoas,,594
2021,Portugal,Aikido,,, pessoas,,629
2021,Portugal,Andebol,,, pessoas,,31447
2021,Portugal,Arqueiros e Besteiros,,, pessoas,-,
2021,Portugal,Artes Marciais Chinesas,,, pessoas,,390
2021,Portugal,Atividades Subaquáticas,,, pessoas,,1186
2021,Portugal,Atletismo,,, pessoas,,17396
2021,Portugal,Automobilismo,,, pessoas,,5016
2021,Portugal,Badminton,,, pessoas,,1553
2021,Portugal,Basebol e Softbol,,, pessoas,-,
2021,Portugal,Basquetebol,,, pessoas,,18020
2021,Portugal,Bilhar,,, pessoas,,2527
2021,Portugal,Boxe,,, pessoas,-,
2021,Portugal,Bridge,,, pessoas,,745
2021,Portugal,Budo,,, pessoas,-,
2021,Portugal,Campismo e Montanhismo,,, pessoas,,21914
2021,Portugal,Canoagem,,, pessoas,,3524
2021,Portugal,Ciclismo,,, pessoas,,18787
2021,Portugal,Columbofilia,,, pessoas,,7708
2021,Portugal,Corfebol,,, pessoas,,723
2021,Portugal,Damas,,, pessoas,,809
2021,Portugal,Dança Desportiva,,, pessoas,,1040
2021,Portugal,Desporto para pessoas com deficiência,,, pessoas,,2206
2021,Portugal,Desporto Universitário,,, pessoas,,3486
2021,Portugal,Desportos de inverno,,, pessoas,,234
2021,Portugal,Equestre,,, pessoas,,8073
2021,Portugal,Escalada de Competição,,, pessoas,-,
2021,Portugal,Esgrima,,, pessoas,,756
2021,Portugal,Futebol,,, pessoas,,126006
2021,Portugal,Futebol de Salão,,, pessoas,-,
2021,Portugal,Ginástica,,, pessoas,,15446
2021,Portugal,Golfe,,, pessoas,,15579
2021,Portugal,Halterofilismo,,, pessoas,-,
2021,Portugal,Hóquei,,, pessoas,,1543
2021,Portugal,Hovercraft,,, pessoas,-,
2021,Portugal,Jet Ski,,, pessoas,-,
2021,Portugal,Ju-Jitsu e Disciplinas Associadas,,, pessoas,x,
2021,Portugal,Judo,,, pessoas,x,
2021,Portugal,Karate,,, pessoas,,10413
2021,Portugal,Kickboxing,,, pessoas,,1616
2021,Portugal,Lohan Tao Kempo,,, pessoas,,4379
2021,Portugal,Lutas Amadoras,,, pessoas,,774
2021,Portugal,Minigolfe,,, pessoas,-,
2021,Portugal,Motociclismo,,, pessoas,,1344
2021,Portugal,Motonáutica,,, pessoas,,74
2021,Portugal,Natação,,, pessoas,,46980
2021,Portugal,Orientação,,, pessoas,,782
2021,Portugal,Padel,,, pessoas,,6621
2021,Portugal,Paraquedismo,,, pessoas,,535
2021,Portugal,Patinagem,,, pessoas,,13476
2021,Portugal,Pentatlo Moderno,,, pessoas,,669
2021,Portugal,Pesca Desportiva,,, pessoas,,2719
2021,Portugal,Pesca Desportiva do Alto Mar,,, pessoas,,274
2021,Portugal,Petanca,,, pessoas,-,
2021,Portugal,Remo,,, pessoas,,1351
2021,Portugal,Rugby,,, pessoas,,3354
2021,Portugal,Ski Náutico,,, pessoas,-,
2021,Portugal,Squash,,, pessoas,,359
2021,Portugal,Surf,,, pessoas,,2655
2021,Portugal,Taekwondo,,, pessoas,-,
2021,Portugal,Ténis,,, pessoas,,21784
2021,Portugal,Ténis de Mesa,,, pessoas,,2537
2021,Portugal,Tiro,,, pessoas,,4622
2021,Portugal,Tiro com Arco,,, pessoas,,445
2021,Portugal,Tiro com Armas de Caça,,, pessoas,,4132
2021,Portugal,Total,,, pessoas,,505743
2021,Portugal,Trampolins e Desp. Acrobáticos,,, pessoas,-,
2021,Portugal,Triatlo,,, pessoas,,3471
2021,Portugal,Vela,,, pessoas,,3747
2021,Portugal,Voleibol,,, pessoas,,40771
2021,Portugal,Voo Livre,,, pessoas,,647
2021,Portugal,Xadrez,,, pessoas,,2993
2022,Portugal,Aeromodelismo,,, pessoas,,1119
2022,Portugal,Aeronáutica,,, pessoas,-,
2022,Portugal,Aikido,,, pessoas,,958
2022,Portugal,Andebol,,, pessoas,,42809
2022,Portugal,Arqueiros e Besteiros,,, pessoas,-,
2022,Portugal,Artes Marciais Chinesas,,, pessoas,,526
2022,Portugal,Atividades Subaquáticas,,, pessoas,,1338
2022,Portugal,Atletismo,,, pessoas,,20384
2022,Portugal,Automobilismo,,, pessoas,,5423
2022,Portugal,Badminton,,, pessoas,,1791
2022,Portugal,Basebol e Softbol,,, pessoas,-,
2022,Portugal,Basquetebol,,, pessoas,,27519
2022,Portugal,Bilhar,,, pessoas,,2855
2022,Portugal,Boxe,,, pessoas,-,
2022,Portugal,Bridge,,, pessoas,,803
2022,Portugal,Budo,,, pessoas,-,
2022,Portugal,Campismo e Montanhismo,,, pessoas,,22119
2022,Portugal,Canoagem,,, pessoas,,3746
2022,Portugal,Ciclismo,,, pessoas,,19380
2022,Portugal,Columbofilia,,, pessoas,,7611
2022,Portugal,Corfebol,,, pessoas,,1046
2022,Portugal,Damas,,, pessoas,,801
2022,Portugal,Dança Desportiva,,, pessoas,,1126
2022,Portugal,Desporto para pessoas com deficiência,,, pessoas,,2714
2022,Portugal,Desporto Universitário,,, pessoas,,8161
2022,Portugal,Desportos de inverno,,, pessoas,,315
2022,Portugal,Equestre,,, pessoas,,8656
2022,Portugal,Escalada de Competição,,, pessoas,,474
2022,Portugal,Esgrima,,, pessoas,,681
2022,Portugal,Futebol,,, pessoas,,195332
2022,Portugal,Futebol de Salão,,, pessoas,-,
2022,Portugal,Ginástica,,, pessoas,,20250
2022,Portugal,Golfe,,, pessoas,,17252
2022,Portugal,Halterofilismo,,, pessoas,-,
2022,Portugal,Hóquei,,, pessoas,,2333
2022,Portugal,Hovercraft,,, pessoas,-,
2022,Portugal,Jet Ski,,, pessoas,-,
2022,Portugal,Ju-Jitsu e Disciplinas Associadas,,, pessoas,x,
2022,Portugal,Judo,,, pessoas,x,
2022,Portugal,Karate,,, pessoas,,15094
2022,Portugal,Kickboxing,,, pessoas,,3076
2022,Portugal,Lohan Tao Kempo,,, pessoas,,4596
2022,Portugal,Lutas Amadoras,,, pessoas,,885
2022,Portugal,Minigolfe,,, pessoas,-,
2022,Portugal,Motociclismo,,, pessoas,,1476
2022,Portugal,Motonáutica,,, pessoas,,108
2022,Portugal,Natação,,, pessoas,,76833
2022,Portugal,Orientação,,, pessoas,,1008
2022,Portugal,Padel,,, pessoas,,9000
2022,Portugal,Paraquedismo,,, pessoas,,704
2022,Portugal,Patinagem,,, pessoas,,16077
2022,Portugal,Pentatlo Moderno,,, pessoas,,657
2022,Portugal,Pesca Desportiva,,, pessoas,,2598
2022,Portugal,Pesca Desportiva do Alto Mar,,, pessoas,,292
2022,Portugal,Petanca,,, pessoas,,921
2022,Portugal,Remo,,, pessoas,,1413
2022,Portugal,Rugby,,, pessoas,,6546
2022,Portugal,Ski Náutico,,, pessoas,-,
2022,Portugal,Squash,,, pessoas,,423
2022,Portugal,Surf,,, pessoas,,2849
2022,Portugal,Taekwondo,,, pessoas,,1521
2022,Portugal,Ténis,,, pessoas,,26390
2022,Portugal,Ténis de Mesa,,, pessoas,,2835
2022,Portugal,Tiro,,, pessoas,,5087
2022,Portugal,Tiro com Arco,,, pessoas,,611
2022,Portugal,Tiro com Armas de Caça,,, pessoas,,4627
2022,Portugal,Total,,, pessoas,,686214
2022,Portugal,Trampolins e Desp. Acrobáticos,,, pessoas,-,
2022,Portugal,Triatlo,,, pessoas,,3800
2022,Portugal,Vela,,, pessoas,,3879
2022,Portugal,Voleibol,,, pessoas,,51280
2022,Portugal,Voo Livre,,, pessoas,,700
2022,Portugal,Xadrez,,, pessoas,,4310
2023,Portugal,Aeromodelismo,,, pessoas,,1026
2023,Portugal,Aeronáutica,,, pessoas,-,
2023,Portugal,Aikido,,, pessoas,,1166
2023,Portugal,Andebol,,, pessoas,,48594
2023,Portugal,Arqueiros e Besteiros,,, pessoas,-,
2023,Portugal,Artes Marciais Chinesas,,, pessoas,,563
2023,Portugal,Atividades Subaquáticas,,, pessoas,,1144
2023,Portugal,Atletismo,,, pessoas,,21875
2023,Portugal,Automobilismo,,, pessoas,,8748
2023,Portugal,Badminton,,, pessoas,,1966
2023,Portugal,Basebol e Softbol,,, pessoas,-,
2023,Portugal,Basquetebol,,, pessoas,,30833
2023,Portugal,Bilhar,,, pessoas,,3045
2023,Portugal,Boxe,,, pessoas,-,
2023,Portugal,Bridge,,, pessoas,,806
2023,Portugal,Budo,,, pessoas,-,
2023,Portugal,Campismo e Montanhismo,,, pessoas,,21048
2023,Portugal,Canoagem,,, pessoas,,3713
2023,Portugal,Ciclismo,,, pessoas,,18978
2023,Portugal,Columbofilia,,, pessoas,,7220
2023,Portugal,Corfebol,,, pessoas,,1132
2023,Portugal,Damas,,, pessoas,,757
2023,Portugal,Dança Desportiva,,, pessoas,,1135
2023,Portugal,Desporto para pessoas com deficiência,,, pessoas,,3091
2023,Portugal,Desporto Universitário,,, pessoas,,9033
2023,Portugal,Desportos de inverno,,, pessoas,,331
2023,Portugal,Equestre,,, pessoas,,8727
2023,Portugal,Escalada de Competição,,, pessoas,,800
2023,Portugal,Esgrima,,, pessoas,,928
2023,Portugal,Futebol,,, pessoas,,215051
2023,Portugal,Futebol de Salão,,, pessoas,-,
2023,Portugal,Ginástica,,, pessoas,,23052
2023,Portugal,Golfe,,, pessoas,,18133
2023,Portugal,Halterofilismo,,, pessoas,-,
2023,Portugal,Hóquei,,, pessoas,,2687
2023,Portugal,Hovercraft,,, pessoas,-,
2023,Portugal,Jet Ski,,, pessoas,-,
2023,Portugal,Ju-Jitsu e Disciplinas Associadas,,, pessoas,x,
2023,Portugal,Judo,,, pessoas,x,
2023,Portugal,Karate,,, pessoas,,17850
2023,Portugal,Kickboxing,,, pessoas,,3591
2023,Portugal,Lohan Tao Kempo,,, pessoas,,6363
2023,Portugal,Lutas Amadoras,,, pessoas,,926
2023,Portugal,Minigolfe,,, pessoas,-,
2023,Portugal,Motociclismo,,, pessoas,,1360
2023,Portugal,Motonáutica,,, pessoas,,123
2023,Portugal,Natação,,, pessoas,,103494
2023,Portugal,Orientação,,, pessoas,,1110
2023,Portugal,Padel,,, pessoas,,11564
2023,Portugal,Paraquedismo,,, pessoas,,724
2023,Portugal,Patinagem,,, pessoas,,17591
2023,Portugal,Pentatlo Moderno,,, pessoas,,522
2023,Portugal,Pesca Desportiva,,, pessoas,,2498
2023,Portugal,Pesca Desportiva do Alto Mar,,, pessoas,,309
2023,Portugal,Petanca,,, pessoas,,952
2023,Portugal,Remo,,, pessoas,,1460
2023,Portugal,Rugby,,, pessoas,,6808
2023,Portugal,Ski Náutico,,, pessoas,-,
2023,Portugal,Squash,,, pessoas,,432
2023,Portugal,Surf,,, pessoas,,2621
2023,Portugal,Taekwondo,,, pessoas,,2891
2023,Portugal,Ténis,,, pessoas,,27578
2023,Portugal,Ténis de Mesa,,, pessoas,,3519
2023,Portugal,Tiro,,, pessoas,,3955
2023,Portugal,Tiro com Arco,,, pessoas,,663
2023,Portugal,Tiro com Armas de Caça,,, pessoas,,5035
2023,Portugal,Total,,, pessoas,,773845
2023,Portugal,Trampolins e Desp. Acrobáticos,,, pessoas,-,
2023,Portugal,Triatlo,,, pessoas,,3623
2023,Portugal,Vela,,, pessoas,,4215
2023,Portugal,Voleibol,,, pessoas,,59202
2023,Portugal,Voo Livre,,, pessoas,,709
2023,Portugal,Xadrez,,, pessoas,,5804
,,,,,,,
,Ultima atualização: 06.12.2024 12:16:48,,,,,,
,"Fonte: Instituto Português do Desporto e Juventude, I.P. (IPDJ) | Dados fornecidos pelas entidades",,,,,,
